13950, C1, 0.3846, 0.3061, 0.1468, 0.0311, 0.0116, 0.0092, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
14150, C1, 0.3077, 0.2857, 0.1881, 0.0259, 0.0066, 0.0058, 0.0017, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
14200, C1, 0.3462, 0.3163, 0.1468, 0.0259, 0.0083, 0.0046, 0.0025, 0.0026, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
14250, C1, 0.5385, 0.3163, 0.1101, 0.0207, 0.0100, 0.0069, 0.0008, 0.0007, 0.0010, 0.0008, 0.0007, 0.0006, 0.0002, 0.0000, 
14300, C1, 0.6538, 0.3980, 0.1330, 0.0285, 0.0050, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
14750, C1, 0.6923, 0.3571, 0.0688, 0.0311, 0.0116, 0.0046, 0.0059, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
14900, C1, 0.4231, 0.1939, 0.0826, 0.0570, 0.0233, 0.0104, 0.0042, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
14950, C1, 0.5769, 0.2755, 0.1101, 0.0337, 0.0166, 0.0092, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15000, C1, 0.0769, 0.2857, 0.1560, 0.0492, 0.0100, 0.0023, 0.0017, 0.0033, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15050, C1, 0.6154, 0.2959, 0.0872, 0.0233, 0.0150, 0.0104, 0.0051, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15100, C1, 0.6538, 0.3878, 0.1147, 0.0181, 0.0100, 0.0035, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15450, C1, 0.4615, 0.3878, 0.1193, 0.0233, 0.0066, 0.0012, 0.0017, 0.0020, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15500, C1, 0.2308, 0.1735, 0.1330, 0.0544, 0.0199, 0.0115, 0.0017, 0.0007, 0.0005, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
15600, C1, 0.7308, 0.3265, 0.0917, 0.0389, 0.0150, 0.0012, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15650, C1, 0.5769, 0.3265, 0.0826, 0.0259, 0.0116, 0.0046, 0.0025, 0.0033, 0.0005, 0.0004, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 
15750, C1, 0.0385, 0.1633, 0.1330, 0.0777, 0.0116, 0.0035, 0.0034, 0.0026, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
15900, C1, 0.6538, 0.2755, 0.1193, 0.0207, 0.0100, 0.0069, 0.0034, 0.0020, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16000, C1, 0.6154, 0.2857, 0.1009, 0.0337, 0.0100, 0.0012, 0.0008, 0.0020, 0.0021, 0.0017, 0.0003, 0.0000, 0.0000, 0.0000, 
16100, C1, 0.2692, 0.2755, 0.1330, 0.0389, 0.0150, 0.0035, 0.0008, 0.0013, 0.0015, 0.0008, 0.0003, 0.0003, 0.0000, 0.0000, 
16150, C1, 0.8846, 0.2959, 0.0505, 0.0363, 0.0133, 0.0058, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16200, C1, 0.1923, 0.2347, 0.1422, 0.0492, 0.0133, 0.0035, 0.0025, 0.0013, 0.0021, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 
16250, C1, 0.8077, 0.2653, 0.0826, 0.0104, 0.0100, 0.0104, 0.0068, 0.0026, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16300, C1, 0.8846, 0.3163, 0.0734, 0.0181, 0.0050, 0.0058, 0.0059, 0.0013, 0.0005, 0.0004, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 
16350, C1, 0.8077, 0.3163, 0.0780, 0.0130, 0.0150, 0.0104, 0.0042, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16400, C1, 0.8846, 0.3061, 0.0780, 0.0259, 0.0066, 0.0058, 0.0034, 0.0033, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16550, C1, 0.9615, 0.3163, 0.0596, 0.0311, 0.0100, 0.0012, 0.0017, 0.0007, 0.0005, 0.0004, 0.0003, 0.0006, 0.0002, 0.0004, 
16700, C1, 0.2692, 0.1429, 0.1330, 0.0492, 0.0316, 0.0115, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16750, C1, 0.7692, 0.3265, 0.1147, 0.0285, 0.0100, 0.0023, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
16800, C1, 0.3462, 0.2449, 0.0917, 0.0337, 0.0166, 0.0081, 0.0042, 0.0007, 0.0010, 0.0017, 0.0007, 0.0003, 0.0005, 0.0000, 
17100, C1, 0.8077, 0.2959, 0.0963, 0.0207, 0.0083, 0.0046, 0.0042, 0.0033, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17150, C1, 0.3846, 0.3163, 0.1239, 0.0285, 0.0166, 0.0081, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17200, C1, 0.5385, 0.3673, 0.1239, 0.0285, 0.0066, 0.0035, 0.0017, 0.0013, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17250, C1, 0.4615, 0.3061, 0.0917, 0.0207, 0.0083, 0.0058, 0.0034, 0.0026, 0.0026, 0.0008, 0.0003, 0.0006, 0.0005, 0.0000, 
17300, C1, 0.6154, 0.2959, 0.1239, 0.0259, 0.0083, 0.0069, 0.0017, 0.0007, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17350, C1, 0.7308, 0.3673, 0.0917, 0.0363, 0.0066, 0.0023, 0.0025, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17450, C1, 0.5000, 0.2959, 0.1239, 0.0155, 0.0133, 0.0046, 0.0068, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17500, C1, 0.4615, 0.3571, 0.0826, 0.0181, 0.0066, 0.0092, 0.0059, 0.0026, 0.0015, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
17550, C1, 0.8846, 0.3571, 0.0780, 0.0207, 0.0150, 0.0046, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17600, C1, 0.5385, 0.3367, 0.1560, 0.0259, 0.0066, 0.0023, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17800, C1, 0.4231, 0.2653, 0.0734, 0.0311, 0.0199, 0.0173, 0.0051, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
17850, C1, 0.9615, 0.3776, 0.0596, 0.0311, 0.0066, 0.0035, 0.0017, 0.0013, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18050, C1, 0.6923, 0.3367, 0.1101, 0.0285, 0.0066, 0.0058, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18150, C1, 0.6538, 0.2755, 0.1239, 0.0285, 0.0033, 0.0035, 0.0034, 0.0020, 0.0010, 0.0012, 0.0000, 0.0000, 0.0000, 0.0000, 
18200, C1, 0.8846, 0.3878, 0.0688, 0.0233, 0.0033, 0.0012, 0.0017, 0.0020, 0.0005, 0.0004, 0.0010, 0.0003, 0.0000, 0.0000, 
18250, C1, 0.5000, 0.3367, 0.0963, 0.0363, 0.0166, 0.0081, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18300, C1, 0.3846, 0.2551, 0.1009, 0.0492, 0.0249, 0.0046, 0.0008, 0.0013, 0.0005, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
18400, C1, 0.2308, 0.2041, 0.1193, 0.0492, 0.0216, 0.0069, 0.0051, 0.0013, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18450, C1, 0.9231, 0.3469, 0.0596, 0.0104, 0.0100, 0.0035, 0.0068, 0.0026, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18500, C1, 0.7308, 0.3265, 0.0642, 0.0311, 0.0183, 0.0104, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18550, C1, 0.8077, 0.3367, 0.0505, 0.0155, 0.0066, 0.0058, 0.0034, 0.0020, 0.0010, 0.0004, 0.0007, 0.0009, 0.0002, 0.0004, 0.0002, 
18600, C1, 0.9231, 0.3367, 0.1239, 0.0285, 0.0066, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
18900, C1, 0.8077, 0.3163, 0.0505, 0.0078, 0.0050, 0.0035, 0.0017, 0.0039, 0.0031, 0.0008, 0.0003, 0.0003, 0.0002, 0.0013, 0.0004, 
18950, C1, 0.1923, 0.1939, 0.1147, 0.0699, 0.0150, 0.0012, 0.0034, 0.0039, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19000, C1, 0.7308, 0.3163, 0.0872, 0.0233, 0.0150, 0.0035, 0.0008, 0.0007, 0.0010, 0.0004, 0.0003, 0.0006, 0.0002, 0.0000, 
19050, C1, 0.1923, 0.2245, 0.1514, 0.0492, 0.0183, 0.0035, 0.0034, 0.0013, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19250, C1, 0.5769, 0.2857, 0.0963, 0.0337, 0.0166, 0.0058, 0.0034, 0.0013, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19400, C1, 0.2692, 0.1735, 0.1330, 0.0544, 0.0166, 0.0104, 0.0042, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19450, C1, 0.6154, 0.3163, 0.1239, 0.0181, 0.0066, 0.0035, 0.0042, 0.0007, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19500, C1, 0.1923, 0.2449, 0.1239, 0.0466, 0.0100, 0.0069, 0.0017, 0.0020, 0.0010, 0.0008, 0.0010, 0.0006, 0.0000, 0.0000, 
19600, C1, 0.5769, 0.3367, 0.1193, 0.0337, 0.0083, 0.0046, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19900, C1, 0.8077, 0.3061, 0.0780, 0.0389, 0.0133, 0.0023, 0.0042, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
19950, C1, 0.5385, 0.3061, 0.0872, 0.0311, 0.0066, 0.0092, 0.0051, 0.0026, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
20000, C1, 0.6923, 0.3163, 0.0642, 0.0259, 0.0166, 0.0115, 0.0017, 0.0013, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
