Q15744	1	34	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:37	End_Coverage_FD:61	IDR_Length:33	FD_Length:24
Q7Z5Q5	857	900	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:194	End_Coverage_FD:859	IDR_Length:43	FD_Length:665
Q9BUB5	1	41	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:37	End_Coverage_FD:382	IDR_Length:40	FD_Length:345
O14879	463	490	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:4	Start_Coverage_FD:416	End_Coverage_FD:459	IDR_Length:27	FD_Length:43
O00175	91	119	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-8	Start_Coverage_FD:27	End_Coverage_FD:99	IDR_Length:28	FD_Length:72
Q9NPI1	1	137	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-9	Start_Coverage_FD:128	End_Coverage_FD:239	IDR_Length:136	FD_Length:111
Q5QNW6	1	37	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:34	End_Coverage_FD:125	IDR_Length:36	FD_Length:91
Q9UK32	1	50	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:48	End_Coverage_FD:349	IDR_Length:49	FD_Length:301
Q9UQL6	1095	1122	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:1078	End_Coverage_FD:1095	IDR_Length:27	FD_Length:17
Q8N4J0	1	61	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-8	Start_Coverage_FD:53	End_Coverage_FD:409	IDR_Length:60	FD_Length:356
Q7Z6V5	1	22	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:20	End_Coverage_FD:185	IDR_Length:21	FD_Length:165
Q13838	1	36	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:34	End_Coverage_FD:428	IDR_Length:35	FD_Length:394
O60674	1	22	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:9	Start_Coverage_FD:31	End_Coverage_FD:516	IDR_Length:21	FD_Length:485
O60308	880	925	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:5	Start_Coverage_FD:746	End_Coverage_FD:875	IDR_Length:45	FD_Length:129
P10809	549	573	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-7	Start_Coverage_FD:27	End_Coverage_FD:556	IDR_Length:24	FD_Length:529
Q5JSP0	702	725	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:605	End_Coverage_FD:703	IDR_Length:23	FD_Length:98
Q92769	374	488	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:7	End_Coverage_FD:376	IDR_Length:114	FD_Length:369
Q9HCU9	1	59	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-8	Start_Coverage_FD:51	End_Coverage_FD:98	IDR_Length:58	FD_Length:47
Q9UBW8	225	275	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:7	Start_Coverage_FD:1	End_Coverage_FD:218	IDR_Length:50	FD_Length:217
O43739	1	20	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-7	Start_Coverage_FD:13	End_Coverage_FD:400	IDR_Length:19	FD_Length:387
O43390	410	633	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:333	End_Coverage_FD:416	IDR_Length:223	FD_Length:83
Q9BZC1	1	48	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:48	End_Coverage_FD:141	IDR_Length:47	FD_Length:93
Q9UKV5	494	643	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-10	Start_Coverage_FD:452	End_Coverage_FD:504	IDR_Length:149	FD_Length:52
Q14541	330	408	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:2	Start_Coverage_FD:103	End_Coverage_FD:328	IDR_Length:78	FD_Length:225
O43524	1	154	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:151	End_Coverage_FD:253	IDR_Length:153	FD_Length:102
P22455	762	802	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:9	Start_Coverage_FD:445	End_Coverage_FD:753	IDR_Length:40	FD_Length:308
P61968	1	21	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:18	End_Coverage_FD:82	IDR_Length:20	FD_Length:64
Q5SSJ5	1	159	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:153	End_Coverage_FD:237	IDR_Length:158	FD_Length:84
Q12929	782	822	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:699	End_Coverage_FD:784	IDR_Length:40	FD_Length:85
Q7RTP6	1982	2002	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-8	Start_Coverage_FD:1841	End_Coverage_FD:1990	IDR_Length:20	FD_Length:149
Q9UH77	1	25	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:24	End_Coverage_FD:276	IDR_Length:24	FD_Length:252
Q58F21	1	23	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:21	End_Coverage_FD:137	IDR_Length:22	FD_Length:116
Q8WWP7	1	28	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:25	End_Coverage_FD:253	IDR_Length:27	FD_Length:228
Q6PCT2	1	38	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-7	Start_Coverage_FD:31	End_Coverage_FD:153	IDR_Length:37	FD_Length:122
P21802	777	821	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:413	End_Coverage_FD:778	IDR_Length:44	FD_Length:365
P10747	191	220	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-5	Start_Coverage_FD:189	End_Coverage_FD:196	IDR_Length:29	FD_Length:7
A4D126	1	46	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:43	End_Coverage_FD:451	IDR_Length:45	FD_Length:408
O15488	1	32	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:35	End_Coverage_FD:300	IDR_Length:31	FD_Length:265
Q9Y6M4	1	37	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:33	End_Coverage_FD:362	IDR_Length:36	FD_Length:329
P39687	146	249	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:1	End_Coverage_FD:149	IDR_Length:103	FD_Length:148
Q7Z6G8	1193	1248	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:1042	End_Coverage_FD:1194	IDR_Length:55	FD_Length:152
Q9HBH9	1	74	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:72	End_Coverage_FD:385	IDR_Length:73	FD_Length:313
Q13794	1	21	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:19	End_Coverage_FD:43	IDR_Length:20	FD_Length:24
Q9UER7	1	57	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-7	Start_Coverage_FD:50	End_Coverage_FD:144	IDR_Length:56	FD_Length:94
Q9HCP0	1	39	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:4	Start_Coverage_FD:43	End_Coverage_FD:352	IDR_Length:38	FD_Length:309
P78368	1	41	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:2	Start_Coverage_FD:43	End_Coverage_FD:353	IDR_Length:40	FD_Length:310
Q96J87	1	38	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:38	End_Coverage_FD:132	IDR_Length:37	FD_Length:94
P12074	1	34	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:34	End_Coverage_FD:108	IDR_Length:33	FD_Length:74
Q8N448	1	21	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:20	End_Coverage_FD:147	IDR_Length:20	FD_Length:127
P22001	1	97	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:7	Start_Coverage_FD:104	End_Coverage_FD:204	IDR_Length:96	FD_Length:100
P53990	195	364	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:6	Start_Coverage_FD:1	End_Coverage_FD:189	IDR_Length:169	FD_Length:188
P02533	421	472	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:295	End_Coverage_FD:422	IDR_Length:51	FD_Length:127
Q8WVC0	1	365	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:5	Start_Coverage_FD:370	End_Coverage_FD:462	IDR_Length:364	FD_Length:92
Q0D2I5	519	559	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:450	End_Coverage_FD:525	IDR_Length:40	FD_Length:75
O15151	1	20	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:14	End_Coverage_FD:116	IDR_Length:19	FD_Length:102
O14519	1	58	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:61	End_Coverage_FD:115	IDR_Length:57	FD_Length:54
O00311	1	28	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:9	Start_Coverage_FD:37	End_Coverage_FD:574	IDR_Length:27	FD_Length:537
O14556	1	68	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:1	Start_Coverage_FD:69	End_Coverage_FD:407	IDR_Length:67	FD_Length:338
Q05195	144	221	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:8	Start_Coverage_FD:57	End_Coverage_FD:136	IDR_Length:77	FD_Length:79
P47871	425	477	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-9	Start_Coverage_FD:27	End_Coverage_FD:434	IDR_Length:52	FD_Length:407
P26998	1	21	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:21	End_Coverage_FD:199	IDR_Length:20	FD_Length:178
P14416	1	31	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:4	Start_Coverage_FD:35	End_Coverage_FD:222	IDR_Length:30	FD_Length:187
Q92633	330	364	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:4	Start_Coverage_FD:248	End_Coverage_FD:326	IDR_Length:34	FD_Length:78
Q9NQ69	328	397	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:267	End_Coverage_FD:334	IDR_Length:69	FD_Length:67
Q99956	346	384	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:201	End_Coverage_FD:347	IDR_Length:38	FD_Length:146
O95696	1	28	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:31	End_Coverage_FD:80	IDR_Length:27	FD_Length:49
Q86XR8	429	500	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:334	End_Coverage_FD:433	IDR_Length:71	FD_Length:99
P25103	362	407	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:1	End_Coverage_FD:364	IDR_Length:45	FD_Length:363
P08246	248	267	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:1	Start_Coverage_FD:30	End_Coverage_FD:247	IDR_Length:19	FD_Length:217
Q07866	491	573	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:185	End_Coverage_FD:497	IDR_Length:82	FD_Length:312
P51787	618	676	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:574	End_Coverage_FD:622	IDR_Length:58	FD_Length:48
P17181	515	557	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:8	Start_Coverage_FD:478	End_Coverage_FD:507	IDR_Length:42	FD_Length:29
O43598	1	20	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:20	End_Coverage_FD:162	IDR_Length:19	FD_Length:142
Q9UJY4	1	24	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:1	Start_Coverage_FD:25	End_Coverage_FD:172	IDR_Length:23	FD_Length:147
P45984	367	424	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:1	End_Coverage_FD:364	IDR_Length:57	FD_Length:363
O75899	918	941	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:5	Start_Coverage_FD:876	End_Coverage_FD:913	IDR_Length:23	FD_Length:37
Q9H074	1	115	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:8	Start_Coverage_FD:123	End_Coverage_FD:144	IDR_Length:114	FD_Length:21
Q9UPN3	1	66	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:8	Start_Coverage_FD:74	End_Coverage_FD:421	IDR_Length:65	FD_Length:347
Q9UPN3	7196	7388	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:7113	End_Coverage_FD:7193	IDR_Length:192	FD_Length:80
Q8N5Z5	1	28	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-8	Start_Coverage_FD:20	End_Coverage_FD:131	IDR_Length:27	FD_Length:111
Q86UL8	1225	1455	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-5	Start_Coverage_FD:1141	End_Coverage_FD:1230	IDR_Length:230	FD_Length:89
Q8NHW3	314	353	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:226	End_Coverage_FD:318	IDR_Length:39	FD_Length:92
Q96JP2	1488	1530	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-7	Start_Coverage_FD:1424	End_Coverage_FD:1495	IDR_Length:42	FD_Length:71
Q9Y5P4	1	26	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:20	End_Coverage_FD:122	IDR_Length:25	FD_Length:102
Q06787	438	632	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:216	End_Coverage_FD:438	IDR_Length:194	FD_Length:222
Q05397	1	30	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:1	Start_Coverage_FD:31	End_Coverage_FD:405	IDR_Length:29	FD_Length:374
Q7L5D6	1	28	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-5	Start_Coverage_FD:23	End_Coverage_FD:305	IDR_Length:27	FD_Length:282
Q7L5D6	305	327	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:23	End_Coverage_FD:305	IDR_Length:22	FD_Length:282
Q8IVT5	1	35	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-8	Start_Coverage_FD:27	End_Coverage_FD:172	IDR_Length:34	FD_Length:145
Q96FZ2	279	354	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:9	Start_Coverage_FD:1	End_Coverage_FD:270	IDR_Length:75	FD_Length:269
Q96RG2	1294	1323	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:977	End_Coverage_FD:1300	IDR_Length:29	FD_Length:323
P10589	1	84	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:84	End_Coverage_FD:159	IDR_Length:83	FD_Length:75
O14770	353	477	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:8	Start_Coverage_FD:281	End_Coverage_FD:345	IDR_Length:124	FD_Length:64
Q15642	475	601	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:388	End_Coverage_FD:481	IDR_Length:126	FD_Length:93
Q5T6F0	1	38	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:7	Start_Coverage_FD:45	End_Coverage_FD:57	IDR_Length:37	FD_Length:12
Q12791	1	65	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:1	Start_Coverage_FD:66	End_Coverage_FD:284	IDR_Length:64	FD_Length:218
Q14678	1328	1352	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:1080	End_Coverage_FD:1329	IDR_Length:24	FD_Length:249
Q9NYV4	1	718	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:714	End_Coverage_FD:1063	IDR_Length:717	FD_Length:349
P19835	550	753	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:21	End_Coverage_FD:553	IDR_Length:203	FD_Length:532
P05019	111	195	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-7	Start_Coverage_FD:40	End_Coverage_FD:118	IDR_Length:84	FD_Length:78
P26367	267	422	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-10	Start_Coverage_FD:211	End_Coverage_FD:277	IDR_Length:155	FD_Length:66
P04085	181	211	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:21	End_Coverage_FD:181	IDR_Length:30	FD_Length:160
Q6ZMJ4	192	242	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:21	End_Coverage_FD:193	IDR_Length:50	FD_Length:172
Q5T0T0	1	76	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:70	End_Coverage_FD:136	IDR_Length:75	FD_Length:66
Q9Y6F1	1	35	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:6	Start_Coverage_FD:41	End_Coverage_FD:157	IDR_Length:34	FD_Length:116
P20393	1	125	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:123	End_Coverage_FD:216	IDR_Length:124	FD_Length:93
P30414	176	1462	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:7	End_Coverage_FD:179	IDR_Length:1286	FD_Length:172
O95340	1	22	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:21	End_Coverage_FD:218	IDR_Length:21	FD_Length:197
P49023	1	139	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:2	Start_Coverage_FD:141	End_Coverage_FD:160	IDR_Length:138	FD_Length:19
Q9NV56	123	204	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:4	Start_Coverage_FD:69	End_Coverage_FD:119	IDR_Length:81	FD_Length:50
Q9Y483	1	42	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:1	Start_Coverage_FD:43	End_Coverage_FD:358	IDR_Length:41	FD_Length:315
P28698	1	39	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-2	Start_Coverage_FD:37	End_Coverage_FD:128	IDR_Length:38	FD_Length:91
Q13765	1	83	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-4	Start_Coverage_FD:79	End_Coverage_FD:136	IDR_Length:82	FD_Length:57
Q9NZL4	1	75	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:9	Start_Coverage_FD:84	End_Coverage_FD:359	IDR_Length:74	FD_Length:275
O15379	386	428	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:10	Start_Coverage_FD:1	End_Coverage_FD:376	IDR_Length:42	FD_Length:375
P49286	337	362	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:-3	Start_Coverage_FD:241	End_Coverage_FD:340	IDR_Length:25	FD_Length:99
Q8TBX8	1	24	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:8	Start_Coverage_FD:32	End_Coverage_FD:421	IDR_Length:23	FD_Length:389
Q9Y253	668	713	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:3	Start_Coverage_FD:628	End_Coverage_FD:665	IDR_Length:45	FD_Length:37
P29590	1	50	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-1	Start_Coverage_FD:49	End_Coverage_FD:104	IDR_Length:49	FD_Length:55
P19338	1	306	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:-6	Start_Coverage_FD:300	End_Coverage_FD:468	IDR_Length:305	FD_Length:168
P60484	351	403	Tail_w_PDB	N_Terminal_Status:0	C_Terminal_Status:1	Non_Tail_Status:0	FD_IDR_terminal_dist:0	Start_Coverage_FD:7	End_Coverage_FD:351	IDR_Length:52	FD_Length:344
O14593	1	85	Tail_w_PDB	N_Terminal_Status:1	C_Terminal_Status:0	Non_Tail_Status:0	FD_IDR_terminal_dist:5	Start_Coverage_FD:90	End_Coverage_FD:260	IDR_Length:84	FD_Length:170
