P26368	1	140	IDR	eps:21.7
P26368	343	356	IDR	eps:2.49
P26371	1	169	IDR	eps:-1.4
P26373	1	53	IDR	eps:5.24
P26373	129	143	IDR	eps:0.903
P26374	97	214	IDR	eps:42.4
P26374	607	656	IDR	eps:19.8
P26378	1	49	IDR	eps:4.78
P26436	1	184	IDR	eps:34.4
P26440	1	36	IDR	eps:-6.21
P26441	1	59	IDR	eps:-3.38
P26441	187	200	IDR	eps:1.42
P26572	1	46	IDR	eps:-11.9
P26572	81	99	IDR	eps:3.38
P26583	1	13	IDR	eps:0.833
P26583	76	209	IDR	eps:38.2
P26599	1	56	IDR	eps:11.0
P26599	271	357	IDR	eps:-1.74
P26599	441	475	IDR	eps:0.755
P26639	1	47	IDR	eps:10.4
P26640	1	60	IDR	eps:-4.06
P26640	214	296	IDR	eps:23.8
P26641	222	276	IDR	eps:18.5
P26651	1	104	IDR	eps:16.6
P26651	170	326	IDR	eps:28.1
P26715	1	64	IDR	eps:7.06
P26717	1	56	IDR	eps:2.03
P26718	1	56	IDR	eps:-6.75
P26842	1	24	IDR	eps:-4.48
P26842	124	186	IDR	eps:0.999
P26842	217	260	IDR	eps:6.96
P26885	1	28	IDR	eps:-6.34
P26927	1	21	IDR	eps:-9.79
P26951	1	23	IDR	eps:-14.0
P26951	336	378	IDR	eps:7.1
P26992	300	372	IDR	eps:4.19
P26998	1	20	IDR	eps:4.01
P27037	1	23	IDR	eps:-11.3
P27037	122	135	IDR	eps:4.43
P27105	1	28	IDR	eps:4.15
P27169	1	22	IDR	eps:-16.0
P27216	1	17	IDR	eps:1.15
P27338	465	483	IDR	eps:10.5
P27348	231	245	IDR	eps:13.3
P27352	1	30	IDR	eps:-7.56
P27361	1	29	IDR	eps:3.96
P27448	1	49	IDR	eps:4.83
P27448	365	672	IDR	eps:29.6
P27469	86	103	IDR	eps:-0.0368
P27539	1	122	IDR	eps:-6.55
P27540	1	91	IDR	eps:15.9
P27540	462	789	IDR	eps:25.2
P27544	1	16	IDR	eps:2.48
P27544	327	350	IDR	eps:5.85
P27658	1	613	IDR	eps:14.1
P27694	115	186	IDR	eps:15.0
P27695	1	60	IDR	eps:15.0
P27701	174	209	IDR	eps:2.38
P27707	1	18	IDR	eps:7.09
P27708	1811	1914	IDR	eps:18.6
P27797	1	17	IDR	eps:-21.9
P27797	191	258	IDR	eps:29.9
P27797	357	417	IDR	eps:55.1
P27815	1	222	IDR	eps:9.65
P27815	279	354	IDR	eps:10.6
P27815	685	886	IDR	eps:45.3
P27816	1	1152	IDR	eps:373.0
P27824	1	58	IDR	eps:15.7
P27824	263	351	IDR	eps:39.3
P27824	505	592	IDR	eps:38.1
P27918	1	26	IDR	eps:-12.6
P27918	207	237	IDR	eps:5.88
P27918	398	469	IDR	eps:5.31
P27930	1	28	IDR	eps:-6.34
P27930	376	398	IDR	eps:-2.45
P27986	82	113	IDR	eps:4.92
P27986	303	327	IDR	eps:5.06
P27986	599	646	IDR	eps:14.9
P27987	1	643	IDR	eps:52.6
P27987	777	789	IDR	eps:6.25
P28039	1	37	IDR	eps:-4.12
P28062	1	36	IDR	eps:-2.76
P28068	1	18	IDR	eps:-9.94
P28068	242	263	IDR	eps:0.876
P28069	1	102	IDR	eps:1.23
P28070	1	19	IDR	eps:-1.81
P28072	1	15	IDR	eps:-3.14
P28221	1	27	IDR	eps:4.97
P28221	242	273	IDR	eps:-0.93
P28222	1	34	IDR	eps:7.26
P28222	243	292	IDR	eps:5.21
P28223	1	60	IDR	eps:4.97
P28223	280	316	IDR	eps:1.39
P28223	417	471	IDR	eps:14.2
P28288	1	57	IDR	eps:-2.91
P28289	38	102	IDR	eps:11.9
P28289	155	182	IDR	eps:6.49
P28290	1	203	IDR	eps:30.7
P28290	258	953	IDR	eps:187.0
P28290	1037	1259	IDR	eps:55.8
P28300	1	168	IDR	eps:-5.38
P28324	95	431	IDR	eps:51.0
P28325	1	28	IDR	eps:-8.86
P28329	1	135	IDR	eps:8.07
P28329	725	748	IDR	eps:6.09
P28330	1	41	IDR	eps:-6.89
P28331	1	22	IDR	eps:0.763
P28335	266	305	IDR	eps:3.87
P28335	390	458	IDR	eps:12.1
P28336	1	34	IDR	eps:5.21
P28336	340	390	IDR	eps:-1.76
P28340	1	119	IDR	eps:11.3
P28347	1	35	IDR	eps:22.3
P28347	126	209	IDR	eps:2.46
P28356	1	288	IDR	eps:16.4
P28358	1	273	IDR	eps:26.6
P28360	1	177	IDR	eps:16.5
P28360	245	303	IDR	eps:-7.53
P28370	1	164	IDR	eps:37.4
P28370	771	849	IDR	eps:5.62
P28370	1039	1054	IDR	eps:4.89
P28472	1	27	IDR	eps:-4.11
P28472	343	473	IDR	eps:-4.3
P28476	1	57	IDR	eps:-0.648
P28476	362	465	IDR	eps:-9.66
P28562	135	169	IDR	eps:3.51
P28562	315	367	IDR	eps:8.49
P28566	216	284	IDR	eps:1.73
P28676	1	23	IDR	eps:-5.52
P28698	1	47	IDR	eps:6.89
P28698	99	360	IDR	eps:12.8
P28698	457	485	IDR	eps:3.39
P28702	1	199	IDR	eps:14.7
P28702	276	337	IDR	eps:17.1
P28715	127	197	IDR	eps:20.2
P28715	260	724	IDR	eps:146.0
P28715	1054	1186	IDR	eps:11.5
P28749	326	390	IDR	eps:7.09
P28749	582	786	IDR	eps:21.5
P28749	911	1068	IDR	eps:22.2
P28799	1	18	IDR	eps:-2.7
P28799	339	373	IDR	eps:6.03
P28799	418	525	IDR	eps:11.5
P28827	1	23	IDR	eps:-8.28
P28827	721	925	IDR	eps:18.2
P28838	1	30	IDR	eps:-8.55
P28906	1	166	IDR	eps:10.3
P28906	316	385	IDR	eps:14.1
P28907	1	21	IDR	eps:0.347
P28908	146	238	IDR	eps:17.3
P28908	307	385	IDR	eps:19.4
P28908	421	595	IDR	eps:44.0
P29016	1	20	IDR	eps:-9.02
P29017	1	21	IDR	eps:-14.4
P29074	343	511	IDR	eps:18.6
P29083	204	439	IDR	eps:71.9
P29084	1	66	IDR	eps:11.8
P29084	243	291	IDR	eps:6.33
P29120	1	27	IDR	eps:-2.57
P29120	601	694	IDR	eps:11.9
P29122	1	66	IDR	eps:-3.25
P29122	235	247	IDR	eps:-0.329
P29122	646	693	IDR	eps:7.17
P29144	996	1016	IDR	eps:11.3
P29144	1140	1161	IDR	eps:12.7
P29274	147	160	IDR	eps:1.95
P29274	312	412	IDR	eps:8.34
P29275	316	332	IDR	eps:0.146
P29279	1	32	IDR	eps:-4.51
P29317	1	23	IDR	eps:-12.8
P29317	430	449	IDR	eps:1.99
P29317	520	538	IDR	eps:0.767
P29317	561	580	IDR	eps:1.58
P29320	1	20	IDR	eps:-6.63
P29320	572	585	IDR	eps:-0.00496
P29322	518	540	IDR	eps:-2.32
P29322	567	625	IDR	eps:3.92
P29323	1	26	IDR	eps:-17.8
P29323	572	585	IDR	eps:10.1
P29323	984	1055	IDR	eps:7.65
P29350	530	595	IDR	eps:23.4
P29353	1	145	IDR	eps:1.15
P29353	201	219	IDR	eps:3.04
P29353	321	483	IDR	eps:33.0
P29371	1	72	IDR	eps:-2.49
P29371	387	465	IDR	eps:2.38
P29372	1	68	IDR	eps:8.78
P29372	130	148	IDR	eps:1.47
P29374	129	169	IDR	eps:9.29
P29374	272	308	IDR	eps:43.4
P29374	416	576	IDR	eps:68.1
P29374	633	1174	IDR	eps:127.0
P29374	1221	1257	IDR	eps:10.3
P29375	1	13	IDR	eps:-1.0
P29375	188	282	IDR	eps:9.11
P29375	1072	1118	IDR	eps:11.1
P29375	1190	1203	IDR	eps:2.03
P29375	1304	1615	IDR	eps:55.8
P29375	1660	1690	IDR	eps:7.84
P29376	1	80	IDR	eps:-4.27
P29376	165	357	IDR	eps:-2.1
P29376	792	864	IDR	eps:-3.09
P29400	1	1469	IDR	eps:45.0
P29401	1	39	IDR	eps:3.35
P29459	1	102	IDR	eps:-1.34
P29460	1	18	IDR	eps:-6.16
P29466	90	133	IDR	eps:6.94
P29474	1	117	IDR	eps:2.41
P29474	626	640	IDR	eps:-1.71
P29474	823	844	IDR	eps:4.71
P29474	1190	1203	IDR	eps:3.48
P29475	110	302	IDR	eps:23.3
P29475	853	874	IDR	eps:10.6
P29536	1	338	IDR	eps:87.0
P29536	484	600	IDR	eps:24.3
P29558	1	59	IDR	eps:8.41
P29558	259	406	IDR	eps:7.08
P29590	1	50	IDR	eps:19.4
P29590	388	607	IDR	eps:71.5
P29590	857	882	IDR	eps:2.97
P29597	1	21	IDR	eps:-1.13
P29597	124	140	IDR	eps:2.31
P29597	294	369	IDR	eps:14.2
P29597	608	629	IDR	eps:7.06
P29622	1	44	IDR	eps:-8.32
P29692	62	77	IDR	eps:9.25
P29692	117	168	IDR	eps:24.7
P29728	673	719	IDR	eps:-0.709
P29803	1	30	IDR	eps:-0.816
P29965	1	17	IDR	eps:3.02
P29966	1	332	IDR	eps:138.0
P29972	251	269	IDR	eps:9.23
P29973	1	153	IDR	eps:38.6
P29973	670	686	IDR	eps:3.39
P30038	1	31	IDR	eps:-7.64
P30040	1	33	IDR	eps:-13.1
P30044	1	43	IDR	eps:-6.89
P30047	1	23	IDR	eps:-1.74
P30048	1	65	IDR	eps:-4.96
P30049	1	37	IDR	eps:-7.09
P30050	140	165	IDR	eps:6.38
P30084	1	16	IDR	eps:-5.91
P30086	1	14	IDR	eps:2.51
P30101	1	24	IDR	eps:-16.3
P30101	486	505	IDR	eps:4.87
P30154	1	20	IDR	eps:4.64
P30203	1	38	IDR	eps:-0.352
P30203	93	120	IDR	eps:7.06
P30203	364	395	IDR	eps:7.52
P30203	432	668	IDR	eps:47.4
P30260	158	432	IDR	eps:56.6
P30260	785	824	IDR	eps:28.8
P30273	58	86	IDR	eps:20.3
P30279	264	289	IDR	eps:23.4
P30281	1	18	IDR	eps:0.48
P30281	258	292	IDR	eps:14.7
P30291	1	288	IDR	eps:33.2
P30291	438	451	IDR	eps:13.3
P30291	619	646	IDR	eps:0.686
P30301	240	263	IDR	eps:8.25
P30304	1	322	IDR	eps:37.7
P30305	1	372	IDR	eps:44.0
P30307	1	239	IDR	eps:50.7
P30405	1	44	IDR	eps:-8.02
P30411	1	24	IDR	eps:-0.811
P30411	355	391	IDR	eps:2.24
P30414	186	1462	IDR	eps:159.0
P30419	1	143	IDR	eps:33.1
P30511	1	19	IDR	eps:-7.86
P30511	331	346	IDR	eps:2.7
P30518	1	30	IDR	eps:2.3
P30518	237	263	IDR	eps:0.597
P30518	345	371	IDR	eps:8.09
P30519	1	23	IDR	eps:13.2
P30520	1	21	IDR	eps:0.0396
P30530	1	35	IDR	eps:-7.35
P30530	272	288	IDR	eps:7.67
P30530	813	894	IDR	eps:27.0
P30531	1	34	IDR	eps:11.9
P30531	572	599	IDR	eps:7.48
P30532	1	42	IDR	eps:-11.6
P30532	375	391	IDR	eps:3.03
P30533	1	51	IDR	eps:-6.68
P30533	129	147	IDR	eps:7.52
P30542	310	326	IDR	eps:11.1
P30550	1	30	IDR	eps:-0.741
P30550	345	384	IDR	eps:0.83
P30556	1	14	IDR	eps:-2.35
P30556	322	359	IDR	eps:6.7
P30559	1	33	IDR	eps:2.28
P30559	239	256	IDR	eps:3.54
P30559	354	389	IDR	eps:2.3
P30566	1	20	IDR	eps:2.07
P30622	1	53	IDR	eps:18.7
P30622	120	208	IDR	eps:34.1
P30622	281	342	IDR	eps:15.1
P30622	448	469	IDR	eps:5.66
P30622	987	999	IDR	eps:3.84
P30622	1299	1438	IDR	eps:25.5
P30626	1	30	IDR	eps:-5.29
P30793	1	68	IDR	eps:11.3
P30825	447	470	IDR	eps:7.92
P30825	611	629	IDR	eps:5.19
P30837	1	28	IDR	eps:-7.88
P30872	1	54	IDR	eps:4.29
P30872	369	391	IDR	eps:-0.225
P30874	1	32	IDR	eps:2.94
P30874	240	252	IDR	eps:6.28
P30874	332	369	IDR	eps:20.0
P30876	1	17	IDR	eps:16.7
P30926	1	20	IDR	eps:-7.4
P30926	344	498	IDR	eps:0.18
P30939	1	14	IDR	eps:2.91
P30939	223	291	IDR	eps:7.97
P30968	1	28	IDR	eps:1.35
P30988	1	31	IDR	eps:-11.9
P30988	418	474	IDR	eps:-0.345
P30989	1	53	IDR	eps:2.73
P30989	211	224	IDR	eps:0.329
P30989	390	418	IDR	eps:3.75
P31025	163	176	IDR	eps:0.572
P31040	1	19	IDR	eps:-6.73
P31146	364	461	IDR	eps:12.3
P31151	88	101	IDR	eps:1.96
P31152	302	587	IDR	eps:33.9
P31249	1	196	IDR	eps:14.3
P31249	256	432	IDR	eps:7.73
P31260	1	342	IDR	eps:16.3
P31268	1	133	IDR	eps:-7.04
P31268	188	230	IDR	eps:42.1
P31269	1	211	IDR	eps:12.5
P31270	1	247	IDR	eps:24.4
P31271	1	327	IDR	eps:8.75
P31273	1	155	IDR	eps:-6.08
P31273	206	242	IDR	eps:31.1
P31274	1	194	IDR	eps:9.16
P31276	1	263	IDR	eps:-3.43
P31276	313	330	IDR	eps:9.13
P31314	1	207	IDR	eps:-4.83
P31314	289	330	IDR	eps:4.65
P31321	1	13	IDR	eps:11.7
P31321	68	103	IDR	eps:6.74
P31323	45	136	IDR	eps:20.1
P31350	1	73	IDR	eps:10.9
P31350	374	389	IDR	eps:6.43
P31358	1	61	IDR	eps:-16.3
P31371	1	47	IDR	eps:1.5
P31391	1	41	IDR	eps:10.5
P31391	352	388	IDR	eps:1.84
P31415	1	34	IDR	eps:-7.8
P31431	1	140	IDR	eps:25.9
P31431	177	198	IDR	eps:1.76
P31483	81	100	IDR	eps:8.16
P31483	295	386	IDR	eps:-12.5
P31629	1	189	IDR	eps:16.5
P31629	233	1344	IDR	eps:120.0
P31629	1406	1619	IDR	eps:24.3
P31629	1859	2446	IDR	eps:75.2
P31639	1	17	IDR	eps:5.41
P31639	562	644	IDR	eps:7.67
P31641	1	42	IDR	eps:12.9
P31641	586	620	IDR	eps:0.117
P31644	1	41	IDR	eps:-6.86
P31644	371	427	IDR	eps:13.7
P31645	1	76	IDR	eps:20.8
P31645	616	630	IDR	eps:1.74
P31689	68	83	IDR	eps:2.16
P31689	349	397	IDR	eps:13.1
P31749	114	138	IDR	eps:22.9
P31749	448	480	IDR	eps:17.1
P31751	116	134	IDR	eps:17.1
P31785	1	27	IDR	eps:-10.2
P31785	307	369	IDR	eps:10.1
P31930	1	43	IDR	eps:-7.84
P31937	1	47	IDR	eps:-6.8
P31942	1	16	IDR	eps:1.92
P31942	101	346	IDR	eps:-0.864
P31943	199	284	IDR	eps:3.03
P31943	366	449	IDR	eps:-0.506
P31946	232	246	IDR	eps:11.7
P31947	67	79	IDR	eps:9.18
P31947	233	248	IDR	eps:10.6
P31948	186	235	IDR	eps:20.2
P31994	255	310	IDR	eps:18.2
P31995	253	323	IDR	eps:12.9
P31997	1	31	IDR	eps:-8.96
P32004	1	32	IDR	eps:-8.71
P32004	1105	1119	IDR	eps:-0.267
P32004	1146	1257	IDR	eps:57.9
P32019	222	304	IDR	eps:4.62
P32121	351	409	IDR	eps:15.1
P32189	521	559	IDR	eps:-5.36
P32238	1	32	IDR	eps:4.21
P32238	245	305	IDR	eps:5.87
P32238	384	428	IDR	eps:3.31
P32239	1	46	IDR	eps:-3.25
P32239	249	328	IDR	eps:-0.175
P32239	407	447	IDR	eps:4.72
P32241	416	457	IDR	eps:1.52
P32242	1	42	IDR	eps:-4.24
P32242	93	354	IDR	eps:13.7
P32243	1	41	IDR	eps:-0.32
P32243	96	289	IDR	eps:4.97
P32245	1	39	IDR	eps:-2.66
P32246	1	22	IDR	eps:9.13
P32246	337	355	IDR	eps:15.4
P32247	1	41	IDR	eps:4.28
P32247	352	399	IDR	eps:5.56
P32248	362	378	IDR	eps:8.41
P32249	1	21	IDR	eps:2.04
P32249	326	361	IDR	eps:17.8
P32297	1	13	IDR	eps:-5.48
P32297	356	430	IDR	eps:-1.67
P32298	1	29	IDR	eps:-1.98
P32302	192	208	IDR	eps:-0.475
P32302	349	372	IDR	eps:-0.632
P32322	290	319	IDR	eps:4.2
P32418	1	48	IDR	eps:-2.13
P32418	274	292	IDR	eps:12.1
P32455	155	167	IDR	eps:15.3
P32519	1	203	IDR	eps:57.1
P32519	299	619	IDR	eps:59.1
P32745	1	39	IDR	eps:7.51
P32745	328	418	IDR	eps:20.9
P32754	381	393	IDR	eps:1.94
P32780	149	163	IDR	eps:4.81
P32780	274	450	IDR	eps:15.4
P32856	1	19	IDR	eps:1.81
P32926	1	68	IDR	eps:-2.75
P32926	598	999	IDR	eps:35.1
P32927	1	24	IDR	eps:-18.8
P32927	474	897	IDR	eps:55.4
P32929	1	63	IDR	eps:5.04
P32942	1	28	IDR	eps:-4.58
P32942	515	547	IDR	eps:19.2
P32970	1	19	IDR	eps:-2.56
P32971	1	35	IDR	eps:4.22
P33032	1	31	IDR	eps:-0.834
P33076	1	334	IDR	eps:27.5
P33076	937	952	IDR	eps:2.14
P33151	1	46	IDR	eps:-7.92
P33151	627	784	IDR	eps:23.0
P33176	813	830	IDR	eps:11.4
P33176	914	963	IDR	eps:3.26
P33240	85	130	IDR	eps:12.8
P33240	197	416	IDR	eps:7.03
P33240	461	533	IDR	eps:8.28
P33241	1	339	IDR	eps:101.0
P33260	1	32	IDR	eps:-10.5
P33261	1	32	IDR	eps:-10.5
P33316	1	110	IDR	eps:2.83
P33316	238	252	IDR	eps:3.65
P33402	1	99	IDR	eps:3.69
P33527	1	13	IDR	eps:-1.92
P33527	265	303	IDR	eps:15.5
P33527	872	941	IDR	eps:25.2
P33681	1	31	IDR	eps:-7.22
P33681	275	288	IDR	eps:0.0624
P33778	1	35	IDR	eps:17.1
P33897	1	62	IDR	eps:-6.16
P33897	725	745	IDR	eps:4.77
P33908	1	37	IDR	eps:-5.88
P33908	63	115	IDR	eps:4.73
P33981	1	50	IDR	eps:15.3
P33981	198	500	IDR	eps:51.9
P33981	677	713	IDR	eps:10.9
P33981	836	857	IDR	eps:5.53
P33991	1	142	IDR	eps:32.8
P33992	1	26	IDR	eps:13.3
P34059	1	28	IDR	eps:-12.2
P34130	1	164	IDR	eps:-12.2
P34741	1	138	IDR	eps:29.0
P34741	176	201	IDR	eps:12.6
P34810	1	157	IDR	eps:21.0
P34896	1	15	IDR	eps:1.8
P34897	1	51	IDR	eps:-4.53
P34903	1	55	IDR	eps:-5.99
P34903	374	456	IDR	eps:16.0
P34910	1	198	IDR	eps:15.7
P34910	234	448	IDR	eps:49.6
P34925	1	61	IDR	eps:-10.4
P34925	203	228	IDR	eps:3.72
P34925	258	301	IDR	eps:3.8
P34932	467	578	IDR	eps:47.8
P34932	775	840	IDR	eps:26.1
P34947	1	27	IDR	eps:1.82
P34947	531	590	IDR	eps:3.45
P34969	1	71	IDR	eps:3.09
P34972	1	21	IDR	eps:6.05
P34972	327	360	IDR	eps:20.5
P34981	223	262	IDR	eps:4.88
P34981	362	398	IDR	eps:6.85
P34982	1	16	IDR	eps:-0.702
P34998	153	165	IDR	eps:3.29
P34998	424	444	IDR	eps:4.98
P35052	1	30	IDR	eps:-6.17
P35052	344	371	IDR	eps:4.99
P35052	472	558	IDR	eps:-2.45
P35070	1	48	IDR	eps:-8.66
P35070	150	178	IDR	eps:6.12
P35125	1	48	IDR	eps:5.0
P35125	220	254	IDR	eps:3.06
P35125	348	449	IDR	eps:1.36
P35125	502	552	IDR	eps:5.88
P35125	799	833	IDR	eps:2.73
P35125	1014	1029	IDR	eps:4.97
P35125	1114	1308	IDR	eps:22.6
P35125	1379	1406	IDR	eps:8.7
P35212	240	333	IDR	eps:2.05
P35218	1	64	IDR	eps:-8.35
P35219	1	30	IDR	eps:24.8
P35221	39	56	IDR	eps:4.12
P35221	259	278	IDR	eps:7.57
P35221	637	661	IDR	eps:31.0
P35221	845	906	IDR	eps:8.76
P35222	1	120	IDR	eps:34.5
P35222	682	781	IDR	eps:17.6
P35226	101	158	IDR	eps:16.0
P35226	233	326	IDR	eps:18.8
P35227	105	161	IDR	eps:19.8
P35227	238	344	IDR	eps:19.8
P35228	1	134	IDR	eps:11.9
P35228	1137	1153	IDR	eps:0.228
P35236	1	41	IDR	eps:2.34
P35240	1	18	IDR	eps:-1.83
P35240	476	509	IDR	eps:2.29
P35240	561	595	IDR	eps:5.38
P35241	325	337	IDR	eps:8.25
P35241	462	583	IDR	eps:31.7
P35247	1	220	IDR	eps:14.2
P35249	1	37	IDR	eps:10.2
P35250	1	33	IDR	eps:12.3
P35251	1	379	IDR	eps:85.4
P35251	485	580	IDR	eps:19.8
P35251	1081	1148	IDR	eps:22.8
P35269	182	453	IDR	eps:74.8
P35318	45	88	IDR	eps:5.0
P35318	130	185	IDR	eps:7.11
P35321	1	89	IDR	eps:24.4
P35326	1	72	IDR	eps:12.2
P35346	1	36	IDR	eps:2.92
P35346	323	364	IDR	eps:7.28
P35348	1	18	IDR	eps:0.878
P35348	215	272	IDR	eps:8.04
P35348	353	466	IDR	eps:7.96
P35354	1	21	IDR	eps:-12.3
P35367	1	23	IDR	eps:2.27
P35367	232	385	IDR	eps:34.9
P35368	1	36	IDR	eps:3.82
P35368	253	283	IDR	eps:1.8
P35368	366	520	IDR	eps:-10.8
P35372	1	63	IDR	eps:5.09
P35372	355	400	IDR	eps:16.0
P35398	1	67	IDR	eps:11.6
P35398	163	266	IDR	eps:8.91
P35408	1	17	IDR	eps:1.43
P35408	224	256	IDR	eps:1.64
P35408	350	488	IDR	eps:18.8
P35414	1	15	IDR	eps:3.8
P35414	322	380	IDR	eps:5.47
P35442	1	23	IDR	eps:-6.07
P35442	625	644	IDR	eps:0.812
P35442	720	950	IDR	eps:98.9
P35443	1	27	IDR	eps:-17.9
P35443	264	290	IDR	eps:3.83
P35443	465	706	IDR	eps:85.1
P35452	1	207	IDR	eps:4.23
P35453	1	188	IDR	eps:14.6
P35462	1	24	IDR	eps:-0.319
P35462	227	327	IDR	eps:2.27
P35475	1	26	IDR	eps:-11.4
P35498	1	75	IDR	eps:11.6
P35498	458	719	IDR	eps:13.9
P35498	1049	1180	IDR	eps:42.0
P35498	1740	1759	IDR	eps:3.57
P35498	1942	2009	IDR	eps:13.5
P35499	1	71	IDR	eps:-1.78
P35499	487	540	IDR	eps:16.9
P35499	853	994	IDR	eps:46.3
P35499	1327	1340	IDR	eps:4.34
P35499	1555	1570	IDR	eps:2.31
P35499	1754	1836	IDR	eps:12.6
P35503	1	25	IDR	eps:-10.9
P35503	518	534	IDR	eps:8.51
P35504	519	534	IDR	eps:8.99
P35520	1	73	IDR	eps:14.0
P35523	1	96	IDR	eps:0.885
P35523	684	822	IDR	eps:15.4
P35523	874	988	IDR	eps:28.0
P35527	1	154	IDR	eps:-24.7
P35527	460	623	IDR	eps:-11.0
P35548	1	149	IDR	eps:18.1
P35548	214	267	IDR	eps:-8.71
P35555	1	55	IDR	eps:-5.91
P35555	400	430	IDR	eps:1.64
P35555	2692	2752	IDR	eps:4.79
P35556	1	78	IDR	eps:-5.41
P35556	422	481	IDR	eps:-5.14
P35556	2771	2798	IDR	eps:5.16
P35568	1	22	IDR	eps:0.311
P35568	119	155	IDR	eps:12.1
P35568	264	1242	IDR	eps:124.0
P35579	1041	1059	IDR	eps:0.362
P35579	1116	1138	IDR	eps:4.1
P35579	1508	1523	IDR	eps:11.6
P35579	1572	1584	IDR	eps:4.07
P35579	1694	1719	IDR	eps:3.97
P35579	1880	1960	IDR	eps:11.6
P35580	1129	1142	IDR	eps:7.2
P35580	1341	1357	IDR	eps:15.1
P35580	1514	1530	IDR	eps:5.54
P35580	1698	1726	IDR	eps:7.63
P35580	1882	1976	IDR	eps:22.0
P35590	1	21	IDR	eps:-7.75
P35590	734	810	IDR	eps:-6.25
P35606	822	906	IDR	eps:35.0
P35610	1	40	IDR	eps:17.6
P35611	1	26	IDR	eps:12.0
P35611	350	368	IDR	eps:8.15
P35611	404	496	IDR	eps:17.7
P35611	581	737	IDR	eps:63.2
P35612	1	22	IDR	eps:11.4
P35612	428	726	IDR	eps:114.0
P35613	1	23	IDR	eps:-10.7
P35613	349	385	IDR	eps:7.31
P35625	1	24	IDR	eps:-7.1
P35626	666	688	IDR	eps:1.39
P35637	1	287	IDR	eps:-24.0
P35637	371	526	IDR	eps:-24.5
P35638	1	125	IDR	eps:31.3
P35658	415	704	IDR	eps:76.3
P35658	897	2090	IDR	eps:174.0
P35659	1	57	IDR	eps:55.4
P35659	186	318	IDR	eps:36.3
P35670	1	20	IDR	eps:2.37
P35670	228	252	IDR	eps:2.2
P35670	318	356	IDR	eps:4.98
P35670	420	487	IDR	eps:12.2
P35670	1120	1138	IDR	eps:7.07
P35670	1391	1465	IDR	eps:14.7
P35680	38	88	IDR	eps:10.2
P35680	189	557	IDR	eps:17.9
P35711	1	141	IDR	eps:23.8
P35711	273	449	IDR	eps:13.4
P35711	486	557	IDR	eps:10.8
P35711	668	763	IDR	eps:24.0
P35712	1	128	IDR	eps:22.1
P35712	261	589	IDR	eps:23.9
P35712	729	828	IDR	eps:21.3
P35713	1	87	IDR	eps:9.02
P35713	150	321	IDR	eps:0.462
P35716	1	32	IDR	eps:12.6
P35716	116	441	IDR	eps:34.9
P35749	854	868	IDR	eps:6.02
P35749	1124	1144	IDR	eps:4.86
P35749	1516	1529	IDR	eps:4.46
P35749	1742	1794	IDR	eps:12.8
P35749	1884	1972	IDR	eps:7.82
P35789	52	168	IDR	eps:-0.583
P35790	1	87	IDR	eps:7.69
P35813	1	23	IDR	eps:1.61
P35813	368	382	IDR	eps:9.18
P35858	1	41	IDR	eps:-9.07
P35869	1	40	IDR	eps:8.36
P35869	183	195	IDR	eps:4.2
P35869	388	848	IDR	eps:24.2
P35900	1	66	IDR	eps:-4.01
P35900	410	424	IDR	eps:6.93
P35908	1	163	IDR	eps:-28.6
P35908	491	639	IDR	eps:4.39
P35913	1	14	IDR	eps:0.704
P35913	833	854	IDR	eps:2.73
P35914	1	29	IDR	eps:-6.89
P35916	1	79	IDR	eps:-0.309
P35916	762	775	IDR	eps:6.32
P35916	985	1002	IDR	eps:4.02
P35916	1177	1363	IDR	eps:19.1
P35968	1	24	IDR	eps:-7.76
P35968	961	992	IDR	eps:11.1
P35968	1171	1356	IDR	eps:54.9
P35998	1	21	IDR	eps:8.6
P36021	1	95	IDR	eps:38.2
P36021	509	539	IDR	eps:8.51
P36222	1	25	IDR	eps:-2.81
P36269	439	468	IDR	eps:2.09
P36382	242	358	IDR	eps:6.73
P36383	105	169	IDR	eps:6.62
P36383	276	396	IDR	eps:12.3
P36402	1	268	IDR	eps:39.0
P36402	336	384	IDR	eps:5.43
P36406	1	20	IDR	eps:0.482
P36507	1	32	IDR	eps:2.43
P36507	283	310	IDR	eps:3.25
P36508	75	127	IDR	eps:12.6
P36508	367	514	IDR	eps:28.3
P36508	554	570	IDR	eps:3.33
P36544	1	18	IDR	eps:-7.97
P36544	348	429	IDR	eps:5.07
P36551	1	134	IDR	eps:-10.2
P36575	353	388	IDR	eps:11.2
P36578	1	120	IDR	eps:-1.64
P36578	364	427	IDR	eps:26.6
P36776	1	114	IDR	eps:-8.55
P36776	217	269	IDR	eps:5.98
P36873	299	323	IDR	eps:9.58
P36888	1	65	IDR	eps:-1.36
P36888	727	778	IDR	eps:14.5
P36888	956	993	IDR	eps:4.24
P36894	1	51	IDR	eps:-10.4
P36896	1	25	IDR	eps:-4.59
P36897	1	27	IDR	eps:-19.0
P36941	1	39	IDR	eps:-7.49
P36941	177	223	IDR	eps:6.6
P36941	262	435	IDR	eps:17.2
P36955	1	40	IDR	eps:-2.51
P36956	1	328	IDR	eps:28.7
P36956	400	542	IDR	eps:9.28
P36956	987	1085	IDR	eps:-2.31
P36957	1	220	IDR	eps:29.7
P36969	1	29	IDR	eps:-6.76
P36980	1	17	IDR	eps:-9.69
